"age","duration","E","O"
46,1,623.711538461526,76
48,1,645.416666666649,116
50,1,698.282051282037,110
52,1,742.538461538445,120
54,1,802.057692307678,113
56,1,817.147435897415,114
58,1,788.352564102546,120
60,1,1430.99358974356,190
18,1.16666666666667,347.378205128197,48
30,1.16666666666667,266.724358974363,27
35,1.16666666666667,706.358974358991,88
40,1.16666666666667,411.044871794882,51
42,1.16666666666667,471.121794871808,37
44,1.16666666666667,510.000000000012,51
46,1.16666666666667,568.692307692319,67
48,1.16666666666667,588.179487179499,63
50,1.16666666666667,640.750000000013,73
52,1.16666666666667,687.160256410271,70
54,1.16666666666667,738.512820512839,95
56,1.16666666666667,758.320512820528,79
58,1.16666666666667,726.08333333335,85
60,1.16666666666667,1370.41666666668,123
18,1.33333333333333,307.717948717951,38
30,1.33333333333333,242.320512820509,37
35,1.33333333333333,647.762820512802,58
40,1.33333333333333,373.743589743588,34
42,1.33333333333333,439.230769230757,44
44,1.33333333333333,474.858974358966,36
46,1.33333333333333,516.782051282045,51
48,1.33333333333333,551.448717948703,60
50,1.33333333333333,589.487179487168,52
52,1.33333333333333,636.320512820496,66
54,1.33333333333333,686.756410256399,70
56,1.33333333333333,697.166666666649,65
58,1.33333333333333,681.974358974347,69
60,1.33333333333333,1311.86538461536,102
18,1.5,273.487179487182,34
30,1.5,223.519230769227,35
35,1.5,591.923076923064,71
40,1.5,336.416666666659,37
42,1.5,411.070512820505,47
44,1.5,439.557692307679,48
46,1.5,483.410256410247,43
48,1.5,512.198717948711,53
50,1.5,549.134615384603,58
52,1.5,585.743589743573,61
54,1.5,639.58333333332,74
56,1.5,651.647435897423,60
58,1.5,633.416666666653,56
60,1.5,1267.12820512818,76
18,1.66666666666667,245.506410256406,30
30,1.66666666666667,204.403846153851,25
35,1.66666666666667,542.134615384629,63
40,1.66666666666667,306.35897435898,29
42,1.66666666666667,381.903846153857,30
44,1.66666666666667,408.724358974368,44
46,1.66666666666667,450.429487179497,53
48,1.66666666666667,476.583333333342,37
50,1.66666666666667,509.737179487193,46
52,1.66666666666667,547.673076923089,48
54,1.66666666666667,595.006410256422,56
56,1.66666666666667,606.60256410258,52
58,1.66666666666667,597.275641025654,44
60,1.66666666666667,1221.08333333334,98
18,1.83333333333333,218.871794871796,16
30,1.83333333333333,187.961538461537,15
35,1.83333333333333,496.602564102559,42
40,1.83333333333333,279.711538461532,23
42,1.83333333333333,355.961538461535,37
44,1.83333333333333,380.006410256405,28
46,1.83333333333333,419.230769230761,43
48,1.83333333333333,439.44871794871,38
50,1.83333333333333,477.782051282044,47
52,1.83333333333333,511.788461538453,41
54,1.83333333333333,558.230769230759,51
56,1.83333333333333,564.673076923064,44
58,1.83333333333333,565.91025641025,45
60,1.83333333333333,1185.71153846153,83
18,2,198.121794871797,16
30,2,170.814102564102,11
35,2,458.346153846147,48
40,2,252.788461538456,21
42,2,327.448717948712,38
44,2,359.391025641019,30
46,2,386.60256410256,46
48,2,410.378205128199,39
50,2,447.076923076916,42
52,2,475.53205128204,49
54,2,519.192307692304,39
56,2,531.666666666658,46
58,2,529.025641025627,57
60,2,1143.91666666665,70
18,2.16666666666667,177.499999999999,25
30,2.16666666666667,156.294871794874,12
35,2.16666666666667,418.833333333347,25
40,2.16666666666667,230.724358974364,19
42,2.16666666666667,304.794871794879,27
44,2.16666666666667,332.974358974367,24
46,2.16666666666667,362.685897435908,37
48,2.16666666666667,384.173076923087,30
50,2.16666666666667,415.115384615396,35
52,2.16666666666667,442.301282051293,32
54,2.16666666666667,483.839743589755,36
56,2.16666666666667,496.525641025656,50
58,2.16666666666667,498.519230769241,41
60,2.16666666666667,1103.77564102566,66
18,2.33333333333333,158.910256410256,18
30,2.33333333333333,142.006410256409,15
35,2.33333333333333,383.884615384609,37
40,2.33333333333333,211.647435897433,22
42,2.33333333333333,283.314102564099,30
44,2.33333333333333,307.724358974352,22
46,2.33333333333333,340.41666666666,28
48,2.33333333333333,356.762820512814,19
50,2.33333333333333,384.346153846144,37
52,2.33333333333333,412.442307692298,33
54,2.33333333333333,454.532051282047,37
56,2.33333333333333,453.602564102552,44
58,2.33333333333333,478.307692307684,42
60,2.33333333333333,1065.83974358973,74
18,2.5,390.878205128204,26
30,2.5,360.22435897436,33
35,2.5,983.192307692303,70
40,2.5,551.371794871794,50
42,2.5,730.384615384613,54
44,2.5,807.224358974356,76
46,2.5,884.076923076927,79
48,2.5,956.179487179478,67
50,2.5,986.660256410255,82
52,2.5,1081.10256410256,94
54,2.5,1219.05769230769,93
